"id","name","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","price","review_scores_rating","neighbourhood","listing_url"
91957,"Sunny SF Flat with 5*s",37.7619357724881,-122.449286142823,"Apartment","Entire home/apt",6,1.5,2,4,300,94,"Cole Valley","https://www.airbnb.com/rooms/91957"
18139835,"Brand New Apartment in the Heart of NOPA!",37.7756832690269,-122.445322593899,"Apartment","Entire home/apt",4,1,2,2,275,100,"Western Addition/NOPA","https://www.airbnb.com/rooms/18139835"
172943,"Redwood Cottage on Ashbury Heights",37.7602172735213,-122.449497568999,"House","Entire home/apt",3,1,2,2,279,100,"Cole Valley","https://www.airbnb.com/rooms/172943"
2309140,"The Lady Di",37.775239112143,-122.439369961363,"Apartment","Entire home/apt",4,1,2,2,395,97,"Western Addition/NOPA","https://www.airbnb.com/rooms/2309140"
2559297,"Entire 2BR w/pkg centrally-located!",37.7750672173703,-122.440939150813,"Apartment","Entire home/apt",4,1,2,2,235,86,"Western Addition/NOPA","https://www.airbnb.com/rooms/2559297"
149108,"QUIET LUXURY COLE VALLEY PARKING",37.7610095375634,-122.450686691622,"House","Entire home/apt",3,1,2,2,300,100,"Cole Valley","https://www.airbnb.com/rooms/149108"
10832295,"Charming Family Friendly NOPA Flat",37.7728094264033,-122.452042364725,"Condominium","Entire home/apt",6,1,2,2,450,100,"Western Addition/NOPA","https://www.airbnb.com/rooms/10832295"
15134083,"Luxury 2BR in Haight Ashbury Dist-Buena Vista Park",37.7716949142211,-122.438996477682,"Apartment","Entire home/apt",4,1,2,2,349,92,"Lower Haight","https://www.airbnb.com/rooms/15134083"
283235,"Sunny and spacious 2BR in NoPA",37.7750516840202,-122.439897500808,"Apartment","Entire home/apt",4,1,2,2,199,96,"Western Addition/NOPA","https://www.airbnb.com/rooms/283235"
8013423,"Spacious 2/2 in Cole Valley/Haight Ashbury",37.7663943981172,-122.447520856547,"Apartment","Entire home/apt",4,2,2,2,235,93,"Haight-Ashbury","https://www.airbnb.com/rooms/8013423"
10720392,"Family Friendly Home in The Haight",37.7709907009153,-122.447960219669,"Apartment","Entire home/apt",6,1.5,2,2,250,100,"Haight-Ashbury","https://www.airbnb.com/rooms/10720392"
8444947,"The Best Spot In San Francisco",37.7717616424595,-122.441912085737,"House","Entire home/apt",6,1,2,2,349,95,"Haight-Ashbury","https://www.airbnb.com/rooms/8444947"
6290098,"Apt. in ex-b&b in the ❤️ of S.F.",37.7621911065248,-122.448349371099,"Other","Entire home/apt",6,2,2,4,300,98,"Cole Valley","https://www.airbnb.com/rooms/6290098"
1633881,"Exclusive Loft in Victorian House",37.7706722350348,-122.451816457828,"Apartment","Entire home/apt",4,2,2,2,300,88,"Haight-Ashbury","https://www.airbnb.com/rooms/1633881"
3731481,"Big apt, amazing views, huge deck!",37.7688747432374,-122.452325107013,"Apartment","Entire home/apt",6,1,2,2,425,94,"Haight-Ashbury","https://www.airbnb.com/rooms/3731481"
14594885,"Designer luxury home at entry to Golden Gate Park",37.7727147939955,-122.453374067643,"Condominium","Entire home/apt",4,2,2,2,200,99,"Western Addition/NOPA","https://www.airbnb.com/rooms/14594885"
15546103,"Centrally Located Family Friendly Home",37.7700633252086,-122.445773971034,"House","Entire home/apt",4,1,2,2,225,100,"Haight-Ashbury","https://www.airbnb.com/rooms/15546103"
7666482,"Zen Living 2bd/2ba in NOPA",37.7736756566132,-122.445640874617,"Apartment","Entire home/apt",5,2,2,2,145,67,"Western Addition/NOPA","https://www.airbnb.com/rooms/7666482"
13516315,"SF Elegant Vacation Rental 2 beds/2 baths",37.7664557708476,-122.451752805663,"Apartment","Entire home/apt",4,2,2,3,350,100,"Cole Valley","https://www.airbnb.com/rooms/13516315"
10058568,"Central San Francisco luxury",37.7671926564221,-122.448237962386,"Apartment","Entire home/apt",4,2,2,3,215,100,"Cole Valley","https://www.airbnb.com/rooms/10058568"
1721354,"Flat & Garden in Historic Victorian",37.7681338385609,-122.44629017125,"House","Entire home/apt",4,1,2,2,389,100,"Haight-Ashbury","https://www.airbnb.com/rooms/1721354"
6749830,"2 BR Home in San Francisco",37.7608438415225,-122.449405456424,"House","Entire home/apt",4,2,2,2,500,97,"Cole Valley","https://www.airbnb.com/rooms/6749830"
16416050,"Stunning Victorian Penthouse",37.7759614565669,-122.442954543007,"Apartment","Entire home/apt",11,2,2,6,1000,98,"Western Addition/NOPA","https://www.airbnb.com/rooms/16416050"
2965351,"2 BR Cole Valley Flat",37.7625021723876,-122.449360008438,"Apartment","Entire home/apt",4,1,2,3,220,95,"Cole Valley","https://www.airbnb.com/rooms/2965351"
3701662,"NOPA Edwardian near Haight/Ashbury",37.7738669171005,-122.44688952561,"Apartment","Entire home/apt",4,2,2,2,349,84,"Western Addition/NOPA","https://www.airbnb.com/rooms/3701662"
7861157,"Small 2BR Flat with Garden Views from Living Area",37.7745421273291,-122.451092951964,"Apartment","Entire home/apt",4,1,2,2,215,94,"Western Addition/NOPA","https://www.airbnb.com/rooms/7861157"
17511326,"Cole Valley Cottage",37.7617593768331,-122.449361252638,"House","Entire home/apt",3,1,2,2,230,89,"Cole Valley","https://www.airbnb.com/rooms/17511326"
3585034,"Cole Valley 2 BR Flat, Center of SF",37.76110322882,-122.448650290506,"Apartment","Entire home/apt",4,1.5,2,2,200,100,"Cole Valley","https://www.airbnb.com/rooms/3585034"
8761630,"Bohemian Victorian Writer's Flat",37.7699439463984,-122.447775972677,"Apartment","Entire home/apt",4,1,2,2,150,80,"Haight-Ashbury","https://www.airbnb.com/rooms/8761630"
11891378,"UPSCALE CONDO. GREAT LOCATION",37.7705257833816,-122.439698927247,"Condominium","Entire home/apt",2,1,2,1,120,100,"Lower Haight","https://www.airbnb.com/rooms/11891378"
10802306,"Bright and Spacious 2 Bedroom in Cole Valley",37.7670606028449,-122.448391594765,"Apartment","Entire home/apt",4,1,2,2,499,100,"Cole Valley","https://www.airbnb.com/rooms/10802306"
27505,"Top Floor Victorian Flat",37.7744152615513,-122.439865964219,"Apartment","Entire home/apt",6,2,2,2,500,83,"Western Addition/NOPA","https://www.airbnb.com/rooms/27505"
43778,"Lyon's Den",37.772716201175,-122.44083686596,"House","Entire home/apt",2,1,2,2,120,65,"Haight-Ashbury","https://www.airbnb.com/rooms/43778"
3138935,"Central SF, Secluded 2BR Garden Apt",37.7742437916339,-122.451590281201,"Apartment","Entire home/apt",5,1,2,3,250,85,"Western Addition/NOPA","https://www.airbnb.com/rooms/3138935"
3565068,"Charming Victorian in NOPA",37.7741311127138,-122.441090731339,"Apartment","Entire home/apt",5,1,2,3,400,97,"Western Addition/NOPA","https://www.airbnb.com/rooms/3565068"
3006861,"2 bedroom in great SF neighborhood",37.7640811696765,-122.450495899998,"Condominium","Entire home/apt",4,1,2,2,250,87,"Cole Valley","https://www.airbnb.com/rooms/3006861"
16653287,"Charming top floor 2 bd room condo in NOPA",37.7717603225214,-122.437805395417,"Condominium","Entire home/apt",4,1,2,2,175,100,"Lower Haight","https://www.airbnb.com/rooms/16653287"
72205,"Cute Cole Valley Cottage w/ Views",37.7607329499858,-122.447167348227,"House","Entire home/apt",5,1,2,3,500,100,"Cole Valley","https://www.airbnb.com/rooms/72205"
3945201,"NOPA/HAIGHT Family Friendly!",37.7729064698746,-122.446371819064,"Condominium","Entire home/apt",6,1,2,3,285,95,"Western Addition/NOPA","https://www.airbnb.com/rooms/3945201"
3479568,"Spacious Upper Haight Condo",37.77021614374,-122.449391090812,"Condominium","Entire home/apt",7,1.5,2,4,375,100,"Haight-Ashbury","https://www.airbnb.com/rooms/3479568"
6591918,"Updated Edwardian 2bd. Location!",37.7729494967368,-122.446969136081,"Condominium","Entire home/apt",4,1,2,2,389,100,"Western Addition/NOPA","https://www.airbnb.com/rooms/6591918"
4379621,"Elegant apartment in Haight-Ashbury",37.7700000672907,-122.448136768344,"Apartment","Entire home/apt",6,1,2,3,211,87,"Haight-Ashbury","https://www.airbnb.com/rooms/4379621"
1494503,"Modern Spacious Victorian",37.7725483484153,-122.452083627178,"Apartment","Entire home/apt",4,2,2,2,400,98,"Western Addition/NOPA","https://www.airbnb.com/rooms/1494503"
6704875,"USF, Panhandle 2 Bedroom One Bath",37.773248170157,-122.446955266667,"Apartment","Entire home/apt",4,1,2,2,289,94,"Western Addition/NOPA","https://www.airbnb.com/rooms/6704875"
7327090,"Sunny 2 bedroom close to Panhandle",37.7744523969048,-122.450088485795,"Apartment","Entire home/apt",4,1.5,2,2,350,100,"Western Addition/NOPA","https://www.airbnb.com/rooms/7327090"
1936618,"big 2 bed 1.5 ba w private patio",37.7754552934371,-122.439456053153,"Apartment","Entire home/apt",6,1.5,2,3,499,87,"Western Addition/NOPA","https://www.airbnb.com/rooms/1936618"
1280637,"Fabulous Designer Cole Valley Flat",37.7651766816569,-122.44937230524,"Apartment","Entire home/apt",4,1,2,2,350,88,"Cole Valley","https://www.airbnb.com/rooms/1280637"
10537150,"Your escape in the Haight",37.76948795212,-122.443694233284,"Apartment","Entire home/apt",4,1,2,2,206,91,"Haight-Ashbury","https://www.airbnb.com/rooms/10537150"
16304096,"Modern 2BD condo convenience in green, hip NOPA",37.7745500550057,-122.43836461313,"Apartment","Entire home/apt",4,2,2,2,199,100,"Western Addition/NOPA","https://www.airbnb.com/rooms/16304096"
3629365,"Baby ready, spacious Victorian",37.7661056411443,-122.445612512868,"Apartment","Entire home/apt",3,1,2,1,220,100,"Haight-Ashbury","https://www.airbnb.com/rooms/3629365"
5693721,"Bright Nopa Top Story room in 2 bedroom Apt",37.7742505942221,-122.438545733317,"Apartment","Entire home/apt",5,1,2,2,159,97,"Western Addition/NOPA","https://www.airbnb.com/rooms/5693721"
19318016,"Victorian Flat in the Haight",37.771305340966,-122.44815784534,"Condominium","Entire home/apt",6,1,2,4,298,88,"Haight-Ashbury","https://www.airbnb.com/rooms/19318016"
5850735,"Cole Valley Dream",37.7696885024882,-122.449430896611,"Apartment","Entire home/apt",4,1,2,2,380,93,"Haight-Ashbury","https://www.airbnb.com/rooms/5850735"
7310267,"Sunny Quiet Condo Close to GG Park",37.7736593315598,-122.446821159468,"Apartment","Entire home/apt",4,1.5,2,2,389,100,"Western Addition/NOPA","https://www.airbnb.com/rooms/7310267"
57479,"Beautiful Alamo Park flat w deck",37.7745946756915,-122.439228807792,"Apartment","Entire home/apt",5,2,2,3,400,99,"Western Addition/NOPA","https://www.airbnb.com/rooms/57479"
1851886,"Bright & airy condo in Cole Valley",37.7663463905221,-122.451723431752,"Apartment","Entire home/apt",5,1,2,1,250,93,"Cole Valley","https://www.airbnb.com/rooms/1851886"
10863455,"Luxurious Victorian Flat",37.7705796030903,-122.445682306178,"House","Entire home/apt",5,2,2,2,350,95,"Haight-Ashbury","https://www.airbnb.com/rooms/10863455"
1117813,"Lovely Comfy Home in San Francisco",37.7273096765499,-122.438638365326,"House","Entire home/apt",4,1,2,2,152,95,"Mission Terrace","https://www.airbnb.com/rooms/1117813"
7734079,"2 bed bottom unit in easy location",37.7212982663764,-122.444033819094,"House","Entire home/apt",4,1,2,2,131,89,"Mission Terrace","https://www.airbnb.com/rooms/7734079"
1510363,"Cozy 2 BR  Apt. In The Sunnyside",37.7285684876501,-122.452149282036,"House","Entire home/apt",4,1,2,3,140,99,"Sunnyside","https://www.airbnb.com/rooms/1510363"
9164334,"Newly Updated Private 2BR House",37.7284564470473,-122.436333160738,"House","Entire home/apt",4,2,2,2,350,100,"Mission Terrace","https://www.airbnb.com/rooms/9164334"
4069838,"Cozy Neighborhood Hideaway",37.7267083313286,-122.435376151171,"House","Entire home/apt",4,1,2,2,170,96,"Mission Terrace","https://www.airbnb.com/rooms/4069838"
13560820,"Charming home with breathtaking views in Glen Park",37.7310021147332,-122.442476961102,"House","Entire home/apt",4,2,2,2,235,95,"Sunnyside","https://www.airbnb.com/rooms/13560820"
1732805,"Creative Parkside Corner 3BR Home",37.7256914120621,-122.442647557018,"House","Entire home/apt",4,1,2,2,400,97,"Mission Terrace","https://www.airbnb.com/rooms/1732805"
7352798,"Entire 2BR/2BA Home w/Hot Tub & Lush Garden",37.7334319965938,-122.445380288249,"House","Entire home/apt",4,2,2,2,298,95,"Sunnyside","https://www.airbnb.com/rooms/7352798"
7965780,"Authentic SF With Easy BART Access",37.7321356705086,-122.432378606629,"House","Entire home/apt",4,1,2,2,300,98,"Mission Terrace","https://www.airbnb.com/rooms/7965780"
19365066,"★ Walkability Score 90 ★ Patio ★ Parking ★ W/D ★ U",37.721509406402,-122.438231757557,"House","Entire home/apt",8,1,2,4,280,100,"Mission Terrace","https://www.airbnb.com/rooms/19365066"
2274353,"Fast WiFi, work desks w monitors, Netflix Amzn HBO",37.7268474639275,-122.437393006234,"Apartment","Entire home/apt",4,1,2,2,137,94,"Mission Terrace","https://www.airbnb.com/rooms/2274353"
3386658,"Bright and Spacious Glen Park Flat",37.7333699170708,-122.440520068063,"Condominium","Entire home/apt",4,1,2,2,200,100,"Sunnyside","https://www.airbnb.com/rooms/3386658"
12051375,"Grandma's Hideaway!!",37.732123627187,-122.442069479763,"House","Entire home/apt",6,1.5,2,3,250,98,"Sunnyside","https://www.airbnb.com/rooms/12051375"
19589824,"Beautiful Mission Terrace Home w/Parking",37.7246224959152,-122.438652707756,"House","Entire home/apt",8,1,2,4,249,93,"Mission Terrace","https://www.airbnb.com/rooms/19589824"
10971773,"Mediterranean/Spanish Retreat",37.7186862211368,-122.446578439883,"House","Entire home/apt",5,1,2,4,160,99,"Crocker Amazon","https://www.airbnb.com/rooms/10971773"
17795198,"Adorable home, perfect location",37.7347585087824,-122.441537572755,"House","Entire home/apt",4,1,2,2,200,100,"Glen Park","https://www.airbnb.com/rooms/17795198"
19999518,"Outer Mission Entire Place 2 BD/1 BTH & Living Rm",37.7131522627466,-122.446699968103,"House","Entire home/apt",4,1,2,2,225,90,"Crocker Amazon","https://www.airbnb.com/rooms/19999518"
16336481,"2 bedroom home in Glen Park (San Francisco)",37.7339599460554,-122.442613182933,"House","Entire home/apt",4,1,2,2,200,98,"Glen Park","https://www.airbnb.com/rooms/16336481"
15164730,"Glen Park Beautiful Flat With View",37.7305461634924,-122.430357528448,"Apartment","Entire home/apt",4,1.5,2,2,250,100,"Mission Terrace","https://www.airbnb.com/rooms/15164730"
9867938,"Relaxing house with private garage",37.7308541213548,-122.439032473565,"House","Entire home/apt",5,1,2,2,200,96,"Sunnyside","https://www.airbnb.com/rooms/9867938"
18375219,"Comfortable Clean In-law Unit in Excelsior",37.7191796699282,-122.443255793614,"Other","Entire home/apt",5,1,2,3,100,98,"Mission Terrace","https://www.airbnb.com/rooms/18375219"
2063077,"Family-friendly BART-able Glen Park Home",37.7323068424897,-122.435093560407,"House","Entire home/apt",5,1,2,3,195,98,"Glen Park","https://www.airbnb.com/rooms/2063077"
14672091,"Outer Mission Private 2 BD/1 BTH & Living Room",37.7131429551748,-122.44600946946,"Apartment","Entire home/apt",4,1,2,2,199,88,"Crocker Amazon","https://www.airbnb.com/rooms/14672091"
9259176,"Garden Tower near Glen Park Village",37.7322689166239,-122.442181833722,"Apartment","Entire home/apt",4,1.5,2,3,175,97,"Sunnyside","https://www.airbnb.com/rooms/9259176"
13669721,"Home Away From Home in the Sunnyside",37.7330958773347,-122.451063361419,"House","Entire home/apt",3,1,2,2,225,100,"Sunnyside","https://www.airbnb.com/rooms/13669721"
8130665,"Home with Hot Tub & Garden 15 Min. from Bart",37.7304303474464,-122.443832395315,"House","Entire home/apt",4,2,2,2,158,98,"Sunnyside","https://www.airbnb.com/rooms/8130665"
689356,"Fun & Unique 2 BR w/Parking",37.7265271430421,-122.436860028284,"House","Entire home/apt",4,1,2,2,204,97,"Mission Terrace","https://www.airbnb.com/rooms/689356"
15631888,"Queen Anne 2BR Garden Suite",37.7291297145965,-122.433671434899,"Other","Entire home/apt",4,1,2,3,130,100,"Mission Terrace","https://www.airbnb.com/rooms/15631888"
13878777,"Mid Century Luxurious Pad",37.727362634477,-122.43960090911,"Apartment","Entire home/apt",4,1,2,2,270,99,"Mission Terrace","https://www.airbnb.com/rooms/13878777"
19570882,"Glen Park-Posh luxury/family friendly SF Flat",37.7327081223369,-122.447499221096,"House","Entire home/apt",7,1,2,4,300,100,"Sunnyside","https://www.airbnb.com/rooms/19570882"
16018565,"The Sutter Residence",37.7881056239977,-122.415372893077,"Apartment","Entire home/apt",4,1,2,2,250,98,"Downtown","https://www.airbnb.com/rooms/16018565"
10702220,"2BR Apt for President's Day Weekend",37.7846902368093,-122.419309290956,"Apartment","Entire home/apt",3,1,2,2,225,100,"Tenderloin","https://www.airbnb.com/rooms/10702220"
4256305,"2 Bedroom Apartment Fully Furnished",37.7882331536618,-122.415181949814,"Apartment","Entire home/apt",5,3,2,2,599,100,"Downtown","https://www.airbnb.com/rooms/4256305"
12382342,"Sunny & Recently Renovated",37.7873109215195,-122.414284051193,"Apartment","Entire home/apt",2,1,2,2,160,100,"Downtown","https://www.airbnb.com/rooms/12382342"
8288294,"Modern apartment in Nob Hill",37.7872458393147,-122.41831621371,"Apartment","Entire home/apt",4,1,2,2,150,100,"Downtown","https://www.airbnb.com/rooms/8288294"
17043285,"Wyndham Canterbury - 2 Bdrm Presidential Suite",37.7892791271364,-122.411919716007,"Condominium","Entire home/apt",6,2,2,3,500,100,"Downtown","https://www.airbnb.com/rooms/17043285"
56715,"Downtown Rainbow",37.7881551360943,-122.417215990623,"Condominium","Entire home/apt",4,1,2,2,180,97,"Downtown","https://www.airbnb.com/rooms/56715"
16710495,"Gorgeous Apt Centrally Located in Lower Nob Hill",37.7878948774496,-122.421714837566,"Apartment","Entire home/apt",5,2,2,2,395,100,"Downtown","https://www.airbnb.com/rooms/16710495"
10156101,"Inn at the Opera 2 bathroom suite for four (1)",37.7788613242611,-122.422092595958,"Apartment","Entire home/apt",4,2,2,2,215,91,"Western Addition/NOPA","https://www.airbnb.com/rooms/10156101"
224671,"Modern 2Bd, 2Ba Downtown Apartment",37.7765332097166,-122.41877580994,"Apartment","Entire home/apt",5,2,2,2,300,100,"Civic Center","https://www.airbnb.com/rooms/224671"
7727048,"Quintessential San Francisco home",37.7846834683151,-122.418023082264,"Apartment","Entire home/apt",4,1,2,1,299,93,"Tenderloin","https://www.airbnb.com/rooms/7727048"
1827911,"Newly Remodeled Loft Lower Nob Hill",37.7884570925111,-122.421342876992,"House","Entire home/apt",4,2,2,2,423,91,"Downtown","https://www.airbnb.com/rooms/1827911"
7005242,"DOWNTOWN APARTMENT",37.7884141189493,-122.414545088987,"Apartment","Entire home/apt",4,1,2,2,300,100,"Downtown","https://www.airbnb.com/rooms/7005242"
1940214,"Beautiful 2/2 Condo w/ Free Parking",37.777646639507,-122.421830231158,"Condominium","Entire home/apt",5,2,2,2,250,100,"Hayes Valley","https://www.airbnb.com/rooms/1940214"
16071011,"Centrally Located 2 Bedroom Apt for Winter Holiday",37.7875649183264,-122.41734600341,"Apartment","Entire home/apt",4,1,2,2,180,60,"Downtown","https://www.airbnb.com/rooms/16071011"
13978938,"Wyndham Canterbury 2 BR Presidential Reserve (1)",37.7891951470687,-122.413419751522,"Other","Entire home/apt",6,2,2,3,540,100,"Downtown","https://www.airbnb.com/rooms/13978938"
13978543,"Wyndham Canterbury 2 Bedroom Deluxe (1)",37.7895031493256,-122.412490142801,"Other","Entire home/apt",6,2,2,3,432,100,"Downtown","https://www.airbnb.com/rooms/13978543"
2948159,"Panoramic Views!   2BR, 2BA",37.7430140740339,-122.441875625238,"Apartment","Entire home/apt",3,2,2,2,272,99,"Diamond Heights","https://www.airbnb.com/rooms/2948159"
19417708,"Lakeshore/Lake Merced Entire 2Br/2Ba Apt.Parking",37.730477101292,-122.492099341012,"House","Entire home/apt",8,2,2,5,160,97,"Lakeshore","https://www.airbnb.com/rooms/19417708"
939996,"4th of July at Fisherman's Wharf",37.8053070866141,-122.420048031817,"Apartment","Entire home/apt",6,1,2,3,499,90,"Fisherman's Wharf","https://www.airbnb.com/rooms/939996"
15206664,"Déco dream on Russian Hill",37.7988528037127,-122.412431610238,"Apartment","Entire home/apt",4,1,2,2,300,100,"North Beach","https://www.airbnb.com/rooms/15206664"
5931093,"Quintessential San Francisco",37.798935607825,-122.418972847506,"Apartment","Entire home/apt",4,1,2,2,260,100,"Russian Hill","https://www.airbnb.com/rooms/5931093"
4295025,"Luxury Flat with Panoramic Views  ",37.8013388096037,-122.419559117339,"Apartment","Entire home/apt",4,1,2,2,750,91,"Russian Hill","https://www.airbnb.com/rooms/4295025"
14056095,"Quintessential San Francisco on Russian Hill",37.8007674569118,-122.412902010185,"Apartment","Entire home/apt",4,1,2,2,248,99,"North Beach","https://www.airbnb.com/rooms/14056095"
13848002,"Lombard Street Apartment",37.8012944362014,-122.417329705226,"Condominium","Entire home/apt",4,1,2,2,250,100,"Russian Hill","https://www.airbnb.com/rooms/13848002"
20422326,"Beautiful Modern Apartment in Convenient Location",37.7994506496411,-122.411013814996,"Apartment","Entire home/apt",5,2,2,3,350,100,"North Beach","https://www.airbnb.com/rooms/20422326"
17406770,"Stylish 2Br/1Ba North Beach/Wharf",37.8030827511986,-122.414321151873,"House","Entire home/apt",6,1,2,2,250,88,"North Beach","https://www.airbnb.com/rooms/17406770"
20412454,"San Francisco's best value!!",37.8012570664905,-122.422186599422,"Apartment","Entire home/apt",5,1,2,2,295,95,"Russian Hill","https://www.airbnb.com/rooms/20412454"
10673908,"Russian Hill Gem",37.7971180075629,-122.415477898617,"House","Entire home/apt",4,2,2,3,437,100,"Russian Hill","https://www.airbnb.com/rooms/10673908"
15786113,"2 Bed Apartment close to Lombard windy street",37.8021477920325,-122.420841854815,"Apartment","Entire home/apt",4,1,2,2,200,100,"Russian Hill","https://www.airbnb.com/rooms/15786113"
7564371,"Bright 2BR Flat in Russian Hill",37.7970348000398,-122.418605213357,"Apartment","Entire home/apt",4,1,2,2,275,98,"Russian Hill","https://www.airbnb.com/rooms/7564371"
17188981,"MILLION DOLLAR VIEWS SF | BIG 2bed/1bath",37.8036282881502,-122.416498079978,"Apartment","Entire home/apt",6,1,2,2,275,95,"Russian Hill","https://www.airbnb.com/rooms/17188981"
2965433,"Center North Beach w/stunning views",37.8001692936305,-122.412432374031,"Apartment","Entire home/apt",4,1.5,2,4,293,97,"North Beach","https://www.airbnb.com/rooms/2965433"
4950638,"Giant Family Friendly 2 Story Condo In Heart of SF",37.7981981040905,-122.417242210062,"Condominium","Entire home/apt",4,2,2,2,400,85,"Russian Hill","https://www.airbnb.com/rooms/4950638"
3441949,"Sophisticated, clean flat in Historic District -",37.7969881718235,-122.41600875679,"Condominium","Entire home/apt",4,1,2,2,194,100,"Russian Hill","https://www.airbnb.com/rooms/3441949"
8207372,"Charming 2 Bedroom Fishermans Wharf",37.8062109986573,-122.421396364069,"Apartment","Entire home/apt",6,1,2,3,300,100,"Fisherman's Wharf","https://www.airbnb.com/rooms/8207372"
1669283,"North Beach pad with garage",37.7980264786379,-122.411509123064,"House","Entire home/apt",4,2,2,2,185,88,"North Beach","https://www.airbnb.com/rooms/1669283"
7859868,"New Penthouse w/ Private Roof Deck, Stunning Views",37.8006332439407,-122.424020982654,"Condominium","Entire home/apt",4,2.5,2,2,1000,100,"Russian Hill","https://www.airbnb.com/rooms/7859868"
18722998,"Bright apartment, amazing location",37.796126050121,-122.421351691231,"Apartment","Entire home/apt",4,1,2,2,375,97,"Russian Hill","https://www.airbnb.com/rooms/18722998"
10501461,"2 Bedroom - Great Location +Living room & backyard",37.7975785797173,-122.420401266997,"Apartment","Entire home/apt",4,1,2,2,700,100,"Russian Hill","https://www.airbnb.com/rooms/10501461"
738547,"Spectacular Bay View Russian Hill",37.8062702655396,-122.419191132503,"Apartment","Entire home/apt",5,1,2,3,375,94,"Fisherman's Wharf","https://www.airbnb.com/rooms/738547"
9464763,"Gorgeous condo near waterfront",37.8065819159283,-122.419863899399,"Apartment","Entire home/apt",4,2,2,2,500,100,"Fisherman's Wharf","https://www.airbnb.com/rooms/9464763"
14577870,"Charmed Hilltop  270°  Balcony View",37.8015018521306,-122.416927059477,"Apartment","Entire home/apt",4,2,2,2,495,100,"Russian Hill","https://www.airbnb.com/rooms/14577870"
1751109,"Suites @ Fisherman's Wharf - 2br",37.8046854714901,-122.421676737224,"Apartment","Entire home/apt",6,1,2,2,379,88,"Fisherman's Wharf","https://www.airbnb.com/rooms/1751109"
11399637,"2 bed suite in a Luxury Hotel",37.8065791413731,-122.422091381739,"Apartment","Entire home/apt",6,2,2,2,650,93,"Fisherman's Wharf","https://www.airbnb.com/rooms/11399637"
992596,"Family-friendly 2BR home in best SF neighborhood",37.8009429821176,-122.412808009606,"Apartment","Entire home/apt",4,1,2,3,250,95,"North Beach","https://www.airbnb.com/rooms/992596"
16348139,"North Beach 2 Bedroom W Spacious Rooftop Deck",37.8002631035245,-122.413293532731,"Apartment","Entire home/apt",4,2.5,2,3,390,100,"North Beach","https://www.airbnb.com/rooms/16348139"
10855859,"GG Bridge Views in Russian Hill",37.7998342165961,-122.421412855411,"House","Entire home/apt",6,3,2,3,193,100,"Russian Hill","https://www.airbnb.com/rooms/10855859"
8152237,"Charming Fishermans Wharf 2 Bedroom",37.8064639922798,-122.419442062966,"Apartment","Entire home/apt",6,1,2,3,275,100,"Fisherman's Wharf","https://www.airbnb.com/rooms/8152237"
8673754,"Amazing Golden Gate Views w/Parking",37.803049137114,-122.42154540734,"House","Entire home/apt",4,2.5,2,2,450,100,"Russian Hill","https://www.airbnb.com/rooms/8673754"
10823468,"6 Star, Fairmont-Luxury 1400sf 2-BD/2-BA Residence",37.8046473041367,-122.422617309384,"Condominium","Entire home/apt",6,2,2,2,1099,90,"Fisherman's Wharf","https://www.airbnb.com/rooms/10823468"
1076743,"2BD Russian Hill Hideaway",37.7995051666898,-122.417135278038,"Apartment","Entire home/apt",4,1,2,2,575,98,"Russian Hill","https://www.airbnb.com/rooms/1076743"
3116974,"Amazing Location and Fab Bay Views",37.7981970790699,-122.41182672784,"Apartment","Entire home/apt",4,1,2,2,415,98,"North Beach","https://www.airbnb.com/rooms/3116974"
4379244,"Stunning Alcatraz Views",37.7994124408529,-122.414772657286,"House","Entire home/apt",5,2,2,3,320,60,"Russian Hill","https://www.airbnb.com/rooms/4379244"
9064582,"Russian Hill Top Floor Condo",37.7982610424555,-122.416576518019,"Apartment","Entire home/apt",4,1,2,2,200,100,"Russian Hill","https://www.airbnb.com/rooms/9064582"
6360976,"Quintessential Russian Hill 2BR Apt",37.7992813317649,-122.419467866002,"Apartment","Entire home/apt",6,1.5,2,4,210,92,"Russian Hill","https://www.airbnb.com/rooms/6360976"
13582817,"Luxurious Ghirardelli Square Apartment",37.8061755533438,-122.423790676793,"Apartment","Entire home/apt",6,2,2,3,925,100,"Fisherman's Wharf","https://www.airbnb.com/rooms/13582817"
1036860,"2bed-rm Suites at Fisherman's Wharf",37.8051931677359,-122.421428178052,"Apartment","Entire home/apt",4,1,2,2,298,98,"Fisherman's Wharf","https://www.airbnb.com/rooms/1036860"
8328969,"Large Luxury 2 Bd Split-Level Apt",37.8037872625522,-122.41566974835,"Other","Entire home/apt",4,1.5,2,2,500,100,"Russian Hill","https://www.airbnb.com/rooms/8328969"
9909627,"Great Flat in Russian Hill",37.7992104699612,-122.422479979679,"Apartment","Entire home/apt",6,1,2,2,400,97,"Russian Hill","https://www.airbnb.com/rooms/9909627"
7369846,"2BD/1.5BA charming house with yard in heart of SF",37.7519269849743,-122.436563620421,"House","Entire home/apt",5,2,2,2,320,94,"Noe Valley","https://www.airbnb.com/rooms/7369846"
1378703,"Victorian /Modern Interior",37.7513504061615,-122.437378377151,"House","Entire home/apt",4,2,2,2,325,100,"Noe Valley","https://www.airbnb.com/rooms/1378703"
